retailer,item_key,product,brand_norm,canonical_name,n_strict_keys,fat_pct,pack_std,pack_std_unit,first_title,first_name,n_rows,date_min,date_max
Novus,cheese|новгород сіверський|голландський твердий ваговий,cheese,новгород сіверський,голландський твердий ваговий,1,45.0,,,Сир Новгород-Сіверський Голландський твердий 45% ваговий,Сир Голландський твердий ваговий,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|лагідний твердий,cheese,новгород сіверський,лагідний твердий,1,45.0,,,Сир Новгород-Сіверський Лагідний твердий 45%,Сир Лагідний твердий,1,2026-01-08,2026-01-08
Novus,cheese|новгород сіверський|маасдам твердий,cheese,новгород сіверський,маасдам твердий,1,45.0,,,Сир Новгород-Сіверський Маасдам твердий 45%,Сир Маасдам твердий,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|моцарелла домашня,cheese,новгород сіверський,моцарелла домашня,1,45.0,0.155,kg,Сир Новгород-Сіверський Моцарелла Домашня 45% 155г,Сир Моцарелла Домашня,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|моцарелла палички вакуумная упаковка,cheese,новгород сіверський,моцарелла палички вакуумная упаковка,1,45.0,0.18,kg,Сир Новгород-Сіверський Моцарелла палички вакуумная упаковка 45% 180г,Сир Моцарелла палички вакуумная упаковка,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|моццарелла домашня,cheese,новгород сіверський,моццарелла домашня,1,45.0,,,Сир Новгород-Сіверський Моццарелла Домашня 45%,Сир Моццарелла Домашня,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|новгородский,cheese,новгород сіверський,новгородский,1,40.0,,,Сир Новгород-Сіверський Новгородский 40%,Сир Новгородский,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|радомер,cheese,новгород сіверський,радомер,1,45.0,,,Сир Новгород-Сіверський Радомер 45%,Сир Радомер,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|рафаель твердий,cheese,новгород сіверський,рафаель твердий,1,45.0,,,Сир Новгород-Сіверський Рафаель твердий 45%,Сир Рафаель твердий,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|сулугуні який,cheese,новгород сіверський,сулугуні який,1,45.0,0.155,kg,Сир Новгород-Сіверський сулугуні домашній м'який 45% 155г,Сир сулугуні домашній м'який,1,2025-12-10,2025-12-10
Novus,cheese|новгород сіверський|фламандський твердий,cheese,новгород сіверський,фламандський твердий,1,45.0,,,Сир Новгород-Сіверський Фламандський твердий 45%,Сир Фламандський твердий,1,2025-11-04,2025-11-04
Novus,cheese|новгород сіверський|фламандський твердий ваговий,cheese,новгород сіверський,фламандський твердий ваговий,1,45.0,,,Сир Новгород-Сіверський Фламандський твердий 45% ваговий,Сир Фламандський твердий ваговий,1,2025-11-04,2025-11-04
Novus,cheese|новус|голландський твердий,cheese,новус,голландський твердий,1,45.0,,,Сир Новус Голландський твердий 45%,Сир Голландський твердий,1,2025-11-04,2025-11-04
Novus,cheese|палички|сирні pik nik kids original,cheese,палички,сирні pik nik kids original,1,40.0,0.08,kg,Палички сирні Pik-Nik Kids Original 40% 80г,сирні Pik-Nik Kids Original,1,2025-11-04,2025-11-04
Novus,cheese|палички|сирні pik nik kids twiller,cheese,палички,сирні pik nik kids twiller,1,40.0,0.08,kg,Палички сирні Pik-Nik Kids Twiller 40% 80г,сирні Pik-Nik Kids Twiller,1,2025-11-04,2025-11-04
Novus,cheese|пармезан|місяців ваговий,cheese,пармезан,місяців ваговий,1,36.0,,,Сир Пармезан 18 місяців 36% ваговий,Сир 18 місяців ваговий,1,2026-01-08,2026-01-08
Novus,cheese|пирятин|гауда нарізаний,cheese,пирятин,гауда нарізаний,1,45.0,0.15,kg,Сир Пирятин Гауда нарізаний 45% 150г,Сир Гауда нарізаний,1,2025-11-04,2025-11-04
Novus,cheese|пирятин|голландський,cheese,пирятин,голландський,1,45.0,0.16,kg,Сир Пирятин Голландський 45% 160г,Сир Голландський,1,2026-01-08,2026-01-08
Novus,cheese|пирятин|голландський нарізаний скибочками,cheese,пирятин,голландський нарізаний скибочками,1,45.0,0.15,kg,Сир Пирятин Голландський нарізаний скибочками 45% 150г,Сир Голландський нарізаний скибочками,1,2025-11-04,2025-11-04
Novus,cheese|пирятин|древньокиївський твердий брус,cheese,пирятин,древньокиївський твердий брус,1,50.0,,,Сир Пирятин Древньокиївський твердий брус 50%,Сир Древньокиївський твердий брус,1,2025-12-17,2025-12-17
Novus,cheese|пирятин|король сирів зі смаком пряженого молока безлактозний,cheese,пирятин,король сирів зі смаком пряженого молока безлактозний,1,50.0,0.16,kg,Сир Пирятин Король сирів зі смаком пряженого молока безлактозний 50% 160г,Сир Король сирів зі смаком пряженого молока безлактозний,1,2025-11-04,2025-11-04
Novus,cheese|пирятин|король сирів зі смаком та ароматом пряженого молока,cheese,пирятин,король сирів зі смаком та ароматом пряженого молока,2,50.0,0.155,kg,Сир Пирятин Король сирів зі смаком та ароматом пряженого молока 50% 150г,Сир Король сирів зі смаком та ароматом пряженого молока,2,2025-11-04,2026-01-08
