date,period,territory,source,stage,product,Розріз,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2025-07-01,2025-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",33400.96,33.40096,Гривні за тону,UAH/kg,ok
2025-08-01,2025-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",34554.93,34.55493,Гривні за тону,UAH/kg,ok
2025-09-01,2025-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",35129.87,35.129870000000004,Гривні за тону,UAH/kg,ok
2025-10-01,2025-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",35756.92,35.75692,Гривні за тону,UAH/kg,ok
2025-11-01,2025-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",35369.44,35.369440000000004,Гривні за тону,UAH/kg,ok
2025-12-01,2025-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",35236.91,35.23691,Гривні за тону,UAH/kg,ok
2026-01-01,2026-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",34780.47,34.78047,Гривні за тону,UAH/kg,ok
2026-02-01,2026-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",34860.85,34.86085,Гривні за тону,UAH/kg,ok
2026-03-01,2026-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",35002.2,35.002199999999995,Гривні за тону,UAH/kg,ok
2013-01-01,2013-M01,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,43767.1,43.7671,Гривні за тону,UAH/kg,ok
2013-02-01,2013-M02,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,44152.57,44.15257,Гривні за тону,UAH/kg,ok
2013-03-01,2013-M03,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,44301.37,44.301370000000006,Гривні за тону,UAH/kg,ok
2013-04-01,2013-M04,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,44504.32,44.50432,Гривні за тону,UAH/kg,ok
2013-05-01,2013-M05,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,44021.74,44.02174,Гривні за тону,UAH/kg,ok
2013-06-01,2013-M06,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,44339.01,44.33901,Гривні за тону,UAH/kg,ok
2013-07-01,2013-M07,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,45255.94,45.25594,Гривні за тону,UAH/kg,ok
2013-08-01,2013-M08,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,45902.47,45.90247,Гривні за тону,UAH/kg,ok
2013-09-01,2013-M09,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,46873.88,46.87388,Гривні за тону,UAH/kg,ok
2013-10-01,2013-M10,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,48113.46,48.113459999999996,Гривні за тону,UAH/kg,ok
2013-11-01,2013-M11,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,49781.17,49.781169999999996,Гривні за тону,UAH/kg,ok
2013-12-01,2013-M12,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,50926.66,50.926660000000005,Гривні за тону,UAH/kg,ok
2014-01-01,2014-M01,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,52054.35,52.05435,Гривні за тону,UAH/kg,ok
2014-02-01,2014-M02,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,52724.59,52.72459,Гривні за тону,UAH/kg,ok
2014-03-01,2014-M03,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,53083.75,53.08375,Гривні за тону,UAH/kg,ok
2014-04-01,2014-M04,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,53210.52,53.210519999999995,Гривні за тону,UAH/kg,ok
2014-05-01,2014-M05,Україна,SSSU industrial producer prices raw workbook,processor,hard_cheese,Сир твердий,52379.19,52.37919,Гривні за тону,UAH/kg,ok
